SHRP_ID,STATE_CODE,STATE_CODE_EXP,CONSTRUCTION_NO,LAYER_NO,DESCRIPTION,DESCRIPTION_EXP,LAYER_TYPE,LAYER_TYPE_EXP,REPR_THICKNESS,MATL_CODE_EXP,MATL_CODE,PROJECT_LAYER_CODE,LAYER_COMMENT1,LAYER_COMMENT1_EXP,LAYER_COMMENT2,LAYER_COMMENT2_EXP,LAYER_COMMENT3,LAYER_COMMENT3_EXP,COMMENT_NOTE,INV_LAYER_NO,INV_LAYER_NO_2,RECORD_STATUS
C430,42,Pennsylvania,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.899999619,Portland Cement Concrete (JRCP),5,C,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),DERIVED FROM SECTION 421606,3,,E
7401,44,Rhode Island,3,2,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
2811,87,Ontario,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.400000095,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
2811,87,Ontario,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.400000095,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
213,19,Iowa,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.699999809,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
214,19,Iowa,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
663,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
664,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
664,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
665,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
665,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
666,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
666,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
667,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.69999981,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
667,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.69999981,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
668,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
668,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
669,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.899999619,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
669,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.899999619,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
670,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.80000019,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
670,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.80000019,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
671,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.60000038,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
671,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.60000038,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
672,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
672,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
902,18,Indiana,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (CRCP),6,F,,,,,,,,3,,E
902,18,Indiana,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (CRCP),6,F,,,,,,,,3,,E
904,18,Indiana,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (CRCP),6,F,,,,,,,,3,,E
904,18,Indiana,2,5,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (CRCP),6,F,,,,,,,,3,,E
905,18,Indiana,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.5,Portland Cement Concrete (CRCP),6,F,,,,,,,,3,,E
905,18,Indiana,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.5,Portland Cement Concrete (CRCP),6,F,,,,,,,,3,,E
215,19,Iowa,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
216,19,Iowa,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.60000038,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
217,19,Iowa,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.800000191,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
218,19,Iowa,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
219,19,Iowa,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.30000019,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
220,19,Iowa,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.39999962,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
221,19,Iowa,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
222,19,Iowa,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
223,19,Iowa,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,12,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
224,19,Iowa,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
601,19,Iowa,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
601,19,Iowa,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
602,19,Iowa,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
602,19,Iowa,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
602,19,Iowa,8,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
602,19,Iowa,9,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
603,19,Iowa,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
603,19,Iowa,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
603,19,Iowa,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
604,19,Iowa,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
604,19,Iowa,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
604,19,Iowa,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
605,19,Iowa,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
605,19,Iowa,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
605,19,Iowa,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
605,19,Iowa,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
605,19,Iowa,8,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
605,19,Iowa,9,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
606,19,Iowa,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
606,19,Iowa,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
607,19,Iowa,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
901,26,Michigan,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (CRCP),6,D,,,,,,,RUBBLIZED,4,,E
902,26,Michigan,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.5,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
902,26,Michigan,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.5,Portland Cement Concrete (CRCP),6,D,,,,,,,RUBBLIZED,4,,E
3816,37,North Carolina,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
608,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JRCP,3,,E
659,17,Illinois,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
659,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
659,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
660,17,Illinois,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
660,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
660,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
661,17,Illinois,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
661,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
661,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
662,17,Illinois,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
662,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
662,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
663,17,Illinois,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,DESIGN THICKNESS,3,,E
663,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,RUBBLIZED JRCP/DESIGN THICKNESS,3,,E
664,17,Illinois,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,DESIGN THICKNESS,3,,E
664,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,RUBBLIZED JRCP/DESIGN THICKNESS,3,,E
3016,21,Kentucky,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.80000019,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
4025,21,Kentucky,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.800000191,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
659,6,California,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.699999809,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
3011,49,Utah,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
3015,49,Utah,4,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.19999981,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
C458,49,Utah,2,5,3,Original Surface Layer,PC,Portland cement concrete layer,9.800000191,Portland Cement Concrete (JPCP),4,E,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 497082,5,,E
218,4,Arizona,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,J,,,,,,,,,,E
221,4,Arizona,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,I,,,,,,,,,,E
203,6,California,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,11.39999962,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
204,6,California,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,11.10000038,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
204,6,California,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,11.10000038,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
206,6,California,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
811,6,California,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,,,E
7455,6,California,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (CRCP),6,,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACKED AND SEATED,5,,E
3017,16,Idaho,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (JPCP),4,,,,,,,,,,5,E
5008,41,Oregon,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
3017,16,Idaho,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (JPCP),4,,,,,,,,,5,,E
5025,16,Idaho,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
603,4,Arizona,5,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,,,,,,,,5,,E
605,4,Arizona,3,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),APPROAACH END DERIVED FROM 040603,5,,E
660,4,Arizona,5,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,,,,,,,RUBBLIZED,5,,E
3009,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.5,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
602,6,California,8,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
602,6,California,9,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
603,6,California,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.199999809,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
604,6,California,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
604,6,California,8,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
606,6,California,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,E,,,,,,,,3,,E
608,6,California,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
660,6,California,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
660,6,California,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
661,6,California,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
661,6,California,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
662,6,California,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
662,6,California,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
663,6,California,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
663,6,California,7,4,1,Overlay,PC,Portland cement concrete layer,1,Other,20,H,Z,Other (Enter description in COMMENT_NOTE field.),,,,,MODIFIED LATEX EMULSION,,,E
663,6,California,8,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT,3,,E
663,6,California,8,4,1,Overlay,PC,Portland cement concrete layer,1,Other,20,H,Z,Other (Enter description in COMMENT_NOTE field.),,,,,MODIFIED LATEX EMULSION,,,E
